epoch,trainLoss,validationLoss,accuracy
1,2.89099318224241,2.8891359207058493,9.359190556492411
2,2.867579797724007,2.808347671395737,11.107988258072576
3,2.7192474501161623,2.620741682685179,18.365498719630253
4,2.5735090310003987,2.5307285132559136,20.92623821122978
5,2.491760783819054,2.4659298118351622,22.76247579788895
6,2.4297363567769157,2.42526047946467,23.59315470613953
7,2.3798509120420084,2.3889543738551904,24.70489038785835
8,2.335075116890765,2.3538410304584567,25.779151833114735
9,2.300478551253423,2.3225927627940632,26.731622009868214
10,2.26828222037317,2.3175819125928063,27.25001561426519
11,2.2410312642712196,2.279732994193118,27.983886078321156
12,2.21964031679918,2.2778053387630055,28.327399912560114
13,2.196140023179051,2.2630585623475437,28.570982449565925
14,2.1780395616792507,2.254438406269597,28.830179251764413
15,2.158884746971156,2.2431151743318174,29.1674473799263
16,2.138357282105461,2.2317438665704152,29.560926862781837
17,2.123000673866361,2.236582066414023,29.326712884891638
18,2.107884654577201,2.222932322647293,29.898194990943725
19,2.091570243315859,2.2140823795439397,29.757666604209607
20,2.076610769768712,2.212859366985586,30.123040409718318
21,2.059109440806158,2.207614925872467,30.422834301417776
22,2.0426812859450503,2.2139969067141414,30.3728686528012
23,2.0306825539904105,2.208682293448455,30.41034288926363
24,2.0171279919136946,2.205720538284738,30.572731247267505
25,2.0009671231453106,2.216382203114918,30.869402285928423
26,1.9865281956646317,2.2118077502990157,30.603959777652864
27,1.973259549388567,2.2014352802512245,30.766348135656735
28,1.961446880895997,2.2147615166013033,30.46655424395728
29,1.9461198545478662,2.2081338666855497,31.025544937855223
30,1.9330874930039996,2.224822052503003,31.112984822934234
31,1.9203113558265466,2.224063208247473,31.17856473674349
32,1.9060028782829805,2.2271137636029947,30.894385110236712
33,1.891243806980574,2.228839702545446,30.785085253887953
34,1.880444655004262,2.2305717809710597,30.853788020735745
35,1.8677120113916215,2.2288641962684315,31.084879145587408
36,1.8560044984288486,2.24051425543517,31.094247704703015
37,1.8418096735753247,2.2614846354339164,31.103616263818626
38,1.8291978034751313,2.251585800742591,31.141090500281056
39,1.8139268644060633,2.2605070358257544,30.81943663731185
40,1.802802254670169,2.2629722600932958,31.05052776216351
41,1.7910143704135715,2.270511558847926,30.625819748922616
42,1.7764075225626708,2.2904600681054528,30.7632252826182
43,1.7632651409919473,2.285481912118417,31.141090500281056
44,1.751647725318432,2.303829976258693,30.66329398538505
45,1.7374926149060403,2.313280493886546,30.816313784273312
46,1.7251542122919739,2.3126353920753187,30.710136780963087
47,1.714499873780507,2.356848791994568,30.600836924614327
48,1.700687854130087,2.3521998895933787,30.62269689588408
49,1.688456857817946,2.36033267293147,30.744488164386983
50,1.6721752585410428,2.3845089654861136,30.04184623071638
51,1.6615181812183253,2.3655659906288333,30.10742614452564
52,1.6492657333939666,2.4059446188431304,29.95752919867591
53,1.6345883683631788,2.3935894096048815,29.979389169945662
54,1.6205273812659704,2.4316038170638743,30.12928611579539
55,1.607898138310973,2.436056762816465,29.710823808631567
56,1.5963484762994928,2.4696327804156586,29.920054962213477
57,1.5829524415213143,2.4745416404320757,29.954406345637373
58,1.5683308569208954,2.4771832192192056,29.657735306976452
59,1.5556344839191254,2.5065571113273357,30.06682905502467
60,1.5433740660880864,2.5193314917879306,29.45787271251015
61,1.5294927373341605,2.554318594832787,29.854475048404222
62,1.515902860968469,2.536020914639087,29.43288988820186
63,1.5014972474452588,2.5824058785235127,29.673349572169133
64,1.491934822372041,2.5721833708284647,29.32983573793017
65,1.4776932447492725,2.597444695436443,28.983199050652676
66,1.4630490143365975,2.6312762044310145,28.986321903691213
67,1.4523117917394293,2.628172738630569,29.00193616888389
68,1.4352036551728968,2.664863653554065,28.998813315845357
69,1.423449781507125,2.6693725136380513,28.939479108113172
70,1.411130136317515,2.704310593915666,29.061270376616076
71,1.3980292900212692,2.697082295303721,28.983199050652676
72,1.3839982598717593,2.74327311330565,28.639685216413717
73,1.3725856752557413,2.7327869831603646,28.502279682718132
74,1.3571404923172878,2.759229520238188,28.76772219099369
75,1.346158168690196,2.832498939306402,28.180625819748922
76,1.3325196916493651,2.8288942134608916,28.633439510336643
77,1.319400808405118,2.8385749770673105,28.51164824183374
78,1.301979863061154,2.879555082836393,27.977640372244082
79,1.2907993588517297,2.906801486177631,28.20560864405721
80,1.2775488789485907,2.942310874105192,28.727125101492724
81,1.26480525860015,2.96426839618827,28.03385172693773
82,1.2497337710456036,3.0142783502019195,27.75279495346949
83,1.2384661705838709,3.005934574834695,28.14315158328649
84,1.2243169155181395,3.080721041508613,28.13690587720942
85,1.211395245373308,3.076690081035344,28.10567734682406
86,1.199695788229046,3.089615541472068,27.57791518331147
87,1.18481119286166,3.1290015723568145,28.15876584847917
88,1.1720710237967755,3.200120425851212,27.56542377115733
89,1.155589614862606,3.204692246190062,27.490475298232464
90,1.145684550207624,3.2004381051539155,27.587283742427083
91,1.1329645524407337,3.2482165504935887,27.72156642308413
92,1.1168492147749691,3.273921293438311,27.459246767847105
93,1.107918960926417,3.3175925045961683,27.39366685403785
94,1.0920978650060673,3.3677407746966925,27.509212416463683
95,1.0803364283566967,3.410735772391797,27.56542377115733
96,1.0713769239311617,3.4402047071307402,27.090750109299858
97,1.0518265463257888,3.48123138645261,27.25001561426519
98,1.0431370376504634,3.500827108061773,27.259384173380802
99,1.028259786794267,3.5872578967720257,27.05639872587596
100,1.013616788294869,3.5720681458438004,26.972081693835488

